ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,COUNTRY,PRODUCTLINE,CUSTOMERNAME,REVENUE_PER_UNIT,ORDER_SIZE
10271,50,100.0,4,9169.0,2004-07-20,Shipped,3,7,2004,Usa,Classic Cars,Mini Gifts Distributors Ltd.,183.38,393
10282,23,100.0,13,3238.63,2004-08-20,Shipped,3,8,2004,Usa,Classic Cars,Mini Gifts Distributors Ltd.,140.81,447
10292,26,100.0,7,4554.94,2004-09-08,Shipped,3,9,2004,Usa,Classic Cars,Land Of Toys Inc.,175.19,416
10305,27,100.0,4,3934.44,2004-10-13,Shipped,4,10,2004,Usa,Classic Cars,Marta'S Replicas Co.,145.72,502
10314,42,100.0,13,5776.26,2004-10-22,Shipped,4,10,2004,Denmark,Classic Cars,Heintze Collectables,137.53,524
10324,47,100.0,8,7207.45,2004-11-05,Shipped,4,11,2004,Usa,Classic Cars,Vitachrome Inc.,153.35,468
10336,49,100.0,6,7460.74,2004-11-20,Shipped,4,11,2004,France,Classic Cars,"La Corne D'Abondance, Co.",152.26,447
10349,38,100.0,8,6719.54,2004-12-01,Shipped,4,12,2004,Usa,Classic Cars,Muscle Machine Inc,176.83,372
10358,20,100.0,10,2428.0,2004-12-10,Shipped,4,12,2004,Spain,Classic Cars,Euro Shopping Channel,121.4,484
10371,25,100.0,7,2602.25,2005-01-23,Shipped,1,1,2005,Usa,Classic Cars,Mini Gifts Distributors Ltd.,104.09,382
10382,25,88.0,5,2200.0,2005-02-17,Shipped,1,2,2005,Usa,Classic Cars,Mini Gifts Distributors Ltd.,88.0,451
10412,41,100.0,4,6712.93,2005-05-03,Shipped,2,5,2005,Spain,Classic Cars,Euro Shopping Channel,163.73000000000002,455
10425,28,100.0,3,5318.04,2005-05-31,In Process,2,5,2005,France,Classic Cars,La Rochelle Gifts,189.93,427
10100,50,67.8,2,3390.0,2003-01-06,Shipped,1,1,2003,Usa,Vintage Cars,Online Diecast Creations Co.,67.8,151
10110,32,50.25,6,1608.0,2003-03-18,Shipped,1,3,2003,Uk,Vintage Cars,"Av Stores, Co.",50.25,570
10124,42,53.88,5,2262.96,2003-05-21,Shipped,2,5,2003,Usa,Vintage Cars,Signal Gift Stores,53.88,448
10149,24,62.36,10,1496.64,2003-09-12,Shipped,3,9,2003,Usa,Vintage Cars,Signal Collectibles Ltd.,62.36000000000001,367
10162,27,69.62,8,1879.74,2003-10-18,Shipped,4,10,2003,Usa,Vintage Cars,Corporate Gift Ideas Co.,69.62,391
10173,26,57.51,12,1495.26,2003-11-05,Shipped,4,11,2003,Italy,Vintage Cars,Rovelli Gifts,57.51,480
10182,38,61.15,9,2323.7,2003-11-12,Shipped,4,11,2003,Usa,Vintage Cars,Mini Gifts Distributors Ltd.,61.15,571
10193,42,59.33,13,2491.86,2003-11-21,Shipped,4,11,2003,Australia,Vintage Cars,"Australian Collectables, Ltd",59.330000000000005,447
10204,23,71.44,3,1643.12,2003-12-02,Shipped,4,12,2003,Usa,Vintage Cars,Muscle Machine Inc,71.44,619
10214,21,62.96,6,1322.16,2004-01-26,Shipped,1,1,2004,Spain,Vintage Cars,"Corrida Auto Replicas, Ltd",62.96,241
10227,28,50.85,9,1423.8,2004-03-02,Shipped,1,3,2004,France,Vintage Cars,"Saveley & Henriot, Co.",50.85,502
10241,33,72.65,1,2397.45,2004-04-13,Shipped,2,4,2004,France,Vintage Cars,Mini Caravy,72.64999999999999,382
10280,25,62.96,15,1574.0,2004-08-17,Shipped,3,8,2004,Italy,Vintage Cars,Amica Models & Co.,62.96,551
10288,28,61.75,4,1729.0,2004-09-01,Shipped,3,9,2004,Singapore,Vintage Cars,Handji Gifts& Co,61.75,475
10303,46,49.04,2,2255.84,2004-10-06,Shipped,4,10,2004,Spain,Vintage Cars,"Iberia Gift Imports, Corp.",49.040000000000006,70
10312,30,61.15,16,1834.5,2004-10-21,Shipped,4,10,2004,Usa,Vintage Cars,Mini Gifts Distributors Ltd.,61.15,601
10332,38,84.25,9,3201.5,2004-11-17,Shipped,4,11,2004,Uk,Vintage Cars,"Av Stores, Co.",84.25,621
10344,40,56.91,2,2276.4,2004-11-25,Shipped,4,11,2004,France,Vintage Cars,Marseille Mini Autos,56.910000000000004,211
10367,45,100.0,4,8884.8,2005-01-12,Resolved,1,1,2005,Usa,Vintage Cars,Toys4Grownups.Com,197.44,469
10379,27,49.3,1,1331.1,2005-02-10,Shipped,1,2,2005,Spain,Vintage Cars,Euro Shopping Channel,49.3,159
10407,42,72.65,1,3051.3,2005-04-22,On Hold,2,4,2005,Usa,Vintage Cars,The Sharp Gifts Warehouse,72.65,571
10420,36,63.57,4,2288.52,2005-05-29,In Process,2,5,2005,Australia,Vintage Cars,Souveniers And Things Co.,63.57,532
10104,29,100.0,12,3772.61,2003-01-31,Shipped,1,1,2003,Spain,Trucks And Buses,Euro Shopping Channel,130.09,443
10114,39,100.0,3,4164.42,2003-04-01,Shipped,2,4,2003,France,Trucks And Buses,"La Corne D'Abondance, Co.",106.78,351
10127,45,100.0,14,6295.95,2003-06-03,Shipped,2,6,2003,Usa,Trucks And Buses,Muscle Machine Inc,139.91,540
10141,47,100.0,8,6287.66,2003-08-01,Shipped,3,8,2003,Finland,Trucks And Buses,Suominen Souveniers,133.78,290
10151,49,100.0,6,5412.54,2003-09-21,Shipped,3,9,2003,Finland,Trucks And Buses,"Oulu Toy Supplies, Inc.",110.46,342
10165,46,100.0,15,5984.14,2003-10-22,Shipped,4,10,2003,Singapore,Trucks And Buses,"Dragon Souveniers, Ltd.",130.09,670
10175,48,100.0,4,5891.04,2003-11-06,Shipped,4,11,2003,Uk,Trucks And Buses,"Stylish Desk Decors, Co.",122.73,432
10184,46,100.0,9,5984.14,2003-11-14,Shipped,4,11,2003,Spain,Trucks And Buses,"Iberia Gift Imports, Corp.",130.09,519
10195,35,100.0,9,3608.15,2003-11-25,Shipped,4,11,2003,Usa,Trucks And Buses,Mini Classics,103.09,385
10207,43,100.0,10,5752.54,2003-12-09,Shipped,4,12,2003,Usa,Trucks And Buses,Diecast Collectables,133.78,615
10229,26,100.0,4,3765.32,2004-03-11,Shipped,1,3,2004,Usa,Trucks And Buses,Mini Gifts Distributors Ltd.,144.82,476
10246,22,98.18,8,2159.96,2004-05-05,Shipped,2,5,2004,Spain,Trucks And Buses,Euro Shopping Channel,98.18,399
10259,34,99.41,7,3379.94,2004-06-15,Shipped,2,6,2004,Singapore,Trucks And Buses,Handji Gifts& Co,99.41,454
10271,50,100.0,8,5093.5,2004-07-20,Shipped,3,7,2004,Usa,Trucks And Buses,Mini Gifts Distributors Ltd.,101.87,393
10281,48,100.0,4,5773.44,2004-08-19,Shipped,3,8,2004,Usa,Trucks And Buses,Diecast Classics Inc.,120.27999999999999,449
10292,41,100.0,11,4528.86,2004-09-08,Shipped,3,9,2004,Usa,Trucks And Buses,Land Of Toys Inc.,110.46,416
10305,36,100.0,8,4816.08,2004-10-13,Shipped,4,10,2004,Usa,Trucks And Buses,Marta'S Replicas Co.,133.78,502
10313,29,100.0,2,3416.78,2004-10-22,Shipped,4,10,2004,Canada,Trucks And Buses,Canadian Gift Exchange Network,117.82000000000001,348
10324,33,37.48,10,1236.84,2004-11-05,Shipped,4,11,2004,Usa,Trucks And Buses,Vitachrome Inc.,37.48,468
10334,46,100.0,6,5814.86,2004-11-19,On Hold,4,11,2004,Sweden,Trucks And Buses,"Volvo Model Replicas, Co",126.41,217
10349,38,100.0,7,5223.48,2004-12-01,Shipped,4,12,2004,Usa,Trucks And Buses,Muscle Machine Inc,137.45999999999998,372
10358,20,36.42,11,728.4,2004-12-10,Shipped,4,12,2004,Spain,Trucks And Buses,Euro Shopping Channel,36.42,484
10370,22,100.0,5,3949.0,2005-01-20,Shipped,1,1,2005,Australia,Trucks And Buses,"Anna'S Decorations, Ltd",179.5,256
10383,27,100.0,11,3843.99,2005-02-22,Shipped,1,2,2005,Spain,Trucks And Buses,Euro Shopping Channel,142.37,416
10412,56,98.18,8,5498.08,2005-05-03,Shipped,2,5,2005,Spain,Trucks And Buses,Euro Shopping Channel,98.17999999999999,455
10425,38,99.41,7,3777.58,2005-05-31,In Process,2,5,2005,France,Trucks And Buses,La Rochelle Gifts,99.41,427
10101,25,100.0,4,3782.0,2003-01-09,Shipped,1,1,2003,Germany,Vintage Cars,"Blauer See Auto, Co.",151.28,142
10110,33,100.0,4,3859.68,2003-03-18,Shipped,1,3,2003,Uk,Vintage Cars,"Av Stores, Co.",116.96,570
10124,42,100.0,3,4431.84,2003-05-21,Shipped,2,5,2003,Usa,Vintage Cars,Signal Gift Stores,105.52000000000001,448
10149,33,100.0,8,4950.33,2003-09-12,Shipped,3,9,2003,Usa,Vintage Cars,Signal Collectibles Ltd.,150.01,367
10162,38,100.0,6,4299.7,2003-10-18,Shipped,4,10,2003,Usa,Vintage Cars,Corporate Gift Ideas Co.,113.14999999999999,391
10173,31,100.0,10,4492.83,2003-11-05,Shipped,4,11,2003,Italy,Vintage Cars,Rovelli Gifts,144.93,480
10182,20,100.0,7,2212.0,2003-11-12,Shipped,4,11,2003,Usa,Vintage Cars,Mini Gifts Distributors Ltd.,110.6,571
10193,44,100.0,11,4642.88,2003-11-21,Shipped,4,11,2003,Australia,Vintage Cars,"Australian Collectables, Ltd",105.52,447
10204,26,100.0,1,3206.32,2003-12-02,Shipped,4,12,2003,Usa,Vintage Cars,Muscle Machine Inc,123.32000000000001,619
10214,27,100.0,4,3604.23,2004-01-26,Shipped,1,1,2004,Spain,Vintage Cars,"Corrida Auto Replicas, Ltd",133.49,241
10227,46,100.0,7,7017.76,2004-03-02,Shipped,1,3,2004,France,Vintage Cars,"Saveley & Henriot, Co.",152.56,502
10243,47,100.0,2,6154.18,2004-04-26,Shipped,2,4,2004,Usa,Vintage Cars,Diecast Collectables,130.94,80
10280,37,100.0,13,4750.8,2004-08-17,Shipped,3,8,2004,Italy,Vintage Cars,Amica Models & Co.,128.4,551
10288,31,100.0,2,3822.92,2004-09-01,Shipped,3,9,2004,Singapore,Vintage Cars,Handji Gifts& Co,123.32000000000001,475
10304,24,100.0,17,2440.8,2004-10-11,Shipped,4,10,2004,France,Vintage Cars,Auto Assoc. & Cie.,101.7,594
10312,31,100.0,14,4729.36,2004-10-21,Shipped,4,10,2004,Usa,Vintage Cars,Mini Gifts Distributors Ltd.,152.56,601
10322,50,100.0,6,12536.5,2004-11-04,Shipped,4,11,2004,Usa,Vintage Cars,Online Diecast Creations Co.,250.73,512
10332,35,64.69,8,2264.15,2004-11-17,Shipped,4,11,2004,Uk,Vintage Cars,"Av Stores, Co.",64.69,621
10344,30,100.0,3,3928.2,2004-11-25,Shipped,4,11,2004,France,Vintage Cars,Marseille Mini Autos,130.94,211
10356,29,100.0,3,3630.22,2004-12-09,Shipped,4,12,2004,France,Vintage Cars,Lyon Souveniers,125.17999999999999,301
10367,27,100.0,5,4196.07,2005-01-12,Resolved,1,1,2005,Usa,Vintage Cars,Toys4Grownups.Com,155.41,469
10380,40,100.0,10,4931.6,2005-02-16,Shipped,1,2,2005,Spain,Vintage Cars,Euro Shopping Channel,123.29,438
10390,31,98.99,16,3068.69,2005-03-04,Shipped,1,3,2005,Usa,Vintage Cars,Mini Gifts Distributors Ltd.,98.99,603
10409,6,100.0,2,785.64,2005-04-23,Shipped,2,4,2005,Singapore,Vintage Cars,Handji Gifts& Co,130.94,67
10420,45,100.0,2,4977.0,2005-05-29,In Process,2,5,2005,Australia,Vintage Cars,Souveniers And Things Co.,110.6,532
10103,22,54.09,2,1189.98,2003-01-29,Shipped,1,1,2003,Norway,Trucks And Buses,Baane Mini Imports,54.09,541
10114,45,68.67,6,3090.15,2003-04-01,Shipped,2,4,2003,France,Trucks And Buses,"La Corne D'Abondance, Co.",68.67,351
10126,43,65.02,2,2795.86,2003-05-28,Shipped,2,5,2003,Spain,Trucks And Buses,"Corrida Auto Replicas, Ltd",65.02,617
10140,46,61.99,2,2851.54,2003-07-24,Shipped,3,7,2003,Usa,Trucks And Buses,Technics Stores Inc.,61.99,385
10151,39,69.28,9,2701.92,2003-09-21,Shipped,3,9,2003,Finland,Trucks And Buses,"Oulu Toy Supplies, Inc.",69.28,342
10165,31,71.1,18,2204.1,2003-10-22,Shipped,4,10,2003,Singapore,Trucks And Buses,"Dragon Souveniers, Ltd.",71.1,670
10175,41,69.28,7,2840.48,2003-11-06,Shipped,4,11,2003,Uk,Trucks And Buses,"Stylish Desk Decors, Co.",69.28,432
10184,44,60.16,12,2647.04,2003-11-14,Shipped,4,11,2003,Spain,Trucks And Buses,"Iberia Gift Imports, Corp.",60.16,519
10194,45,70.49,2,3172.05,2003-11-25,Shipped,4,11,2003,France,Trucks And Buses,"Saveley & Henriot, Co.",70.49000000000001,396
10207,37,69.89,13,2585.93,2003-12-09,Shipped,4,12,2003,Usa,Trucks And Buses,Diecast Collectables,69.89,615
10217,35,61.38,2,2148.3,2004-02-04,Shipped,1,2,2004,Singapore,Trucks And Buses,Handji Gifts& Co,61.38,240
10229,28,59.55,7,1667.4,2004-03-11,Shipped,1,3,2004,Usa,Trucks And Buses,Mini Gifts Distributors Ltd.,59.550000000000004,476
10246,30,61.99,11,1859.7,2004-05-05,Shipped,2,5,2004,Spain,Trucks And Buses,Euro Shopping Channel,61.99,399
10259,30,49.22,10,1476.6,2004-06-15,Shipped,2,6,2004,Singapore,Trucks And Buses,Handji Gifts& Co,49.22,454
10271,25,69.28,11,1732.0,2004-07-20,Shipped,3,7,2004,Usa,Trucks And Buses,Mini Gifts Distributors Ltd.,69.28,393
10281,29,57.73,7,1674.17,2004-08-19,Shipped,3,8,2004,Usa,Trucks And Buses,Diecast Classics Inc.,57.730000000000004,449
10291,26,57.73,2,1500.98,2004-09-08,Shipped,3,9,2004,Sweden,Trucks And Buses,Scandinavian Gift Ideas,57.730000000000004,493
10305,41,53.48,11,2192.68,2004-10-13,Shipped,4,10,2004,Usa,Trucks And Buses,Marta'S Replicas Co.,53.48,502
10313,34,52.87,5,1797.58,2004-10-22,Shipped,4,10,2004,Canada,Trucks And Buses,Canadian Gift Exchange Network,52.87,348
10322,35,61.21,11,2142.35,2004-11-04,Shipped,4,11,2004,Usa,Trucks And Buses,Online Diecast Creations Co.,61.21,512
10334,34,61.38,1,2086.92,2004-11-19,On Hold,4,11,2004,Sweden,Trucks And Buses,"Volvo Model Replicas, Co",61.38,217
10347,50,100.0,8,6834.5,2004-11-29,Shipped,4,11,2004,Australia,Trucks And Buses,"Australian Collectors, Co.",136.69,418
10357,41,61.99,7,2541.59,2004-12-10,Shipped,4,12,2004,Usa,Trucks And Buses,Mini Gifts Distributors Ltd.,61.99,391
10370,22,96.86,7,2130.92,2005-01-20,Shipped,1,1,2005,Australia,Trucks And Buses,"Anna'S Decorations, Ltd",96.86,256
10381,35,48.62,7,1701.7,2005-02-17,Shipped,1,2,2005,Usa,Trucks And Buses,Corporate Gift Ideas Co.,48.620000000000005,317
10391,44,38.5,5,1694.0,2005-03-09,Shipped,1,3,2005,Australia,Trucks And Buses,"Anna'S Decorations, Ltd",38.5,339
10412,47,61.99,11,2913.53,2005-05-03,Shipped,2,5,2005,Spain,Trucks And Buses,Euro Shopping Channel,61.99,455
10425,19,49.22,10,935.18,2005-05-31,In Process,2,5,2005,France,Trucks And Buses,La Rochelle Gifts,49.22,427
10106,34,90.39,2,3073.26,2003-02-17,Shipped,1,2,2003,Italy,Planes,Rovelli Gifts,90.39,675
10120,29,71.81,8,2082.49,2003-04-29,Shipped,2,4,2003,Australia,Planes,"Australian Collectors, Co.",71.80999999999999,525
10133,49,69.27,3,3394.23,2003-06-27,Shipped,2,6,2003,Spain,Planes,Euro Shopping Channel,69.27,286
10145,30,85.32,14,2559.6,2003-08-25,Shipped,3,8,2003,Usa,Planes,Toys4Grownups.Com,85.32,563
10168,21,70.96,9,1490.16,2003-10-28,Shipped,4,10,2003,Usa,Planes,Technics Stores Inc.,70.96000000000001,642
10210,50,76.88,7,3844.0,2004-01-12,Shipped,1,1,2004,Japan,Planes,Osaka Souveniers Co.,76.88,577
10223,47,100.0,9,4724.91,2004-02-20,Shipped,1,2,2004,Australia,Planes,"Australian Collectors, Co.",100.53,497
10235,24,76.03,3,1824.72,2004-04-02,Shipped,2,4,2004,Canada,Planes,"Royal Canadian Collectables, Ltd.",76.03,390
10250,27,98.84,4,2668.68,2004-05-11,Shipped,2,5,2004,Usa,Planes,The Sharp Gifts Warehouse,98.83999999999999,521
10263,33,86.17,10,2843.61,2004-06-28,Shipped,2,6,2004,Usa,Planes,Gift Depot Inc.,86.17,411
10275,35,90.39,9,3163.65,2004-07-23,Shipped,3,7,2004,France,Planes,La Rochelle Gifts,90.39,601
10284,31,71.81,1,2226.11,2004-08-21,Shipped,3,8,2004,Norway,Planes,"Norway Gifts By Mail, Co.",71.81,418
10297,25,82.79,4,2069.75,2004-09-16,Shipped,3,9,2004,Ireland,Planes,"Clover Collections, Co.",82.79,201
10308,27,82.79,7,2235.33,2004-10-15,Shipped,4,10,2004,Usa,Planes,Mini Classics,82.78999999999999,544
10318,31,100.0,9,3116.43,2004-11-02,Shipped,4,11,2004,Usa,Planes,Diecast Classics Inc.,100.53,372
10327,45,100.0,8,4781.7,2004-11-10,Resolved,4,11,2004,Denmark,Planes,Danish Wholesale Imports,106.25999999999999,253
10339,27,100.0,2,2810.7,2004-11-23,Shipped,4,11,2004,Japan,Planes,"Tokyo Collectables, Ltd",104.1,614
10353,27,100.0,1,3515.67,2004-12-04,Shipped,4,12,2004,Usa,Planes,Gift Ideas Corp.,130.21,346
10374,42,69.27,2,2909.34,2005-02-02,Shipped,1,2,2005,Australia,Planes,"Australian Gift Network, Co",69.27000000000001,209
10386,21,74.77,18,1570.17,2005-03-01,Resolved,1,3,2005,Spain,Planes,Euro Shopping Channel,74.77000000000001,650
10398,34,76.88,15,2613.92,2005-03-30,Shipped,1,3,2005,France,Planes,Reims Collectables,76.88,629
10401,42,76.03,3,3193.26,2005-04-03,On Hold,2,4,2005,Usa,Planes,Tekni Collectables Inc.,76.03,585
10416,15,98.84,4,1482.6,2005-05-10,Shipped,2,5,2005,Italy,Planes,L'Ordine Souveniers,98.83999999999999,460
10107,29,70.87,6,2055.23,2003-02-24,Shipped,1,2,2003,Usa,Motorcycles,Land Of Toys Inc.,70.87,229
10120,46,58.15,4,2674.9,2003-04-29,Shipped,2,4,2003,Australia,Motorcycles,"Australian Collectors, Co.",58.15,525
10134,30,61.78,6,1853.4,2003-07-01,Shipped,3,7,2003,France,Motorcycles,Lyon Souveniers,61.78,227
10145,30,49.67,10,1490.1,2003-08-25,Shipped,3,8,2003,Usa,Motorcycles,Toys4Grownups.Com,49.669999999999995,563
10159,42,51.48,18,2162.16,2003-10-10,Shipped,4,10,2003,Usa,Motorcycles,Corporate Gift Ideas Co.,51.48,585
10168,46,61.18,5,2814.28,2003-10-28,Shipped,4,10,2003,Usa,Motorcycles,Technics Stores Inc.,61.18000000000001,642
10180,25,64.2,13,1605.0,2003-11-11,Shipped,4,11,2003,France,Motorcycles,Daedalus Designs Imports,64.2,458
10188,32,65.42,5,2093.44,2003-11-18,Shipped,4,11,2003,Norway,Motorcycles,Herkku Gifts,65.42,301
10201,30,64.81,6,1944.3,2003-12-01,Shipped,4,12,2003,Usa,Motorcycles,Mini Wheels Co.,64.81,214
10210,40,49.67,3,1986.8,2004-01-12,Shipped,1,1,2004,Japan,Motorcycles,Osaka Souveniers Co.,49.67,577
10223,28,60.57,5,1695.96,2004-02-20,Shipped,1,2,2004,Australia,Motorcycles,"Australian Collectors, Co.",60.57,497
10236,23,55.72,2,1281.56,2004-04-03,Shipped,2,4,2004,Usa,Motorcycles,Motor Mint Distributors Inc.,55.72,81
10251,29,61.18,6,1774.22,2004-05-18,Shipped,2,5,2004,Usa,Motorcycles,Tekni Collectables Inc.,61.18,216
10263,34,58.75,6,1997.5,2004-06-28,Shipped,2,6,2004,Usa,Motorcycles,Gift Depot Inc.,58.75,411
10275,37,63.6,5,2353.2,2004-07-23,Shipped,3,7,2004,France,Motorcycles,La Rochelle Gifts,63.599999999999994,601
10285,20,49.06,10,981.2,2004-08-27,Shipped,3,8,2004,Usa,Motorcycles,Marta'S Replicas Co.,49.06,474
10298,32,48.46,2,1550.72,2004-09-27,Shipped,3,9,2004,France,Motorcycles,Atelier Graphique,48.46,71
10308,34,52.09,3,1771.06,2004-10-15,Shipped,4,10,2004,Usa,Motorcycles,Mini Classics,52.089999999999996,544
10318,42,52.7,5,2213.4,2004-11-02,Shipped,4,11,2004,Usa,Motorcycles,Diecast Classics Inc.,52.7,372
10329,38,100.0,12,5266.04,2004-11-15,Shipped,4,11,2004,Usa,Motorcycles,Land Of Toys Inc.,138.58,532
10339,30,62.16,1,1864.8,2004-11-23,Shipped,4,11,2004,Japan,Motorcycles,"Tokyo Collectables, Ltd",62.16,614
10362,23,49.67,3,1142.41,2005-01-05,Shipped,1,1,2005,Usa,Motorcycles,Technics Stores Inc.,49.67,117
10374,22,53.3,4,1172.6,2005-02-02,Shipped,1,2,2005,Australia,Motorcycles,"Australian Gift Network, Co",53.3,209
10389,39,100.0,5,6981.0,2005-03-03,Shipped,1,3,2005,Sweden,Motorcycles,Scandinavian Gift Ideas,179.0,316
10402,55,55.72,2,3064.6,2005-04-07,Shipped,2,4,2005,France,Motorcycles,Auto Canal Petit,55.72,159
10417,36,61.18,6,2202.48,2005-05-13,Disputed,2,5,2005,Spain,Motorcycles,Euro Shopping Channel,61.18,259
10101,26,100.0,1,3773.38,2003-01-09,Shipped,1,1,2003,Germany,Vintage Cars,"Blauer See Auto, Co.",145.13,142
10110,31,100.0,1,5074.39,2003-03-18,Shipped,1,3,2003,Uk,Vintage Cars,"Av Stores, Co.",163.69,570
10125,34,100.0,2,6483.46,2003-05-21,Shipped,2,5,2003,Australia,Vintage Cars,"Australian Collectors, Co.",190.69,66
10139,41,100.0,8,7956.46,2003-07-16,Shipped,3,7,2003,Australia,Vintage Cars,Souveniers And Things Co.,194.06,266
10149,23,100.0,5,4230.62,2003-09-12,Shipped,3,9,2003,Usa,Vintage Cars,Signal Collectibles Ltd.,183.94,367
10162,48,100.0,3,7209.12,2003-10-18,Shipped,4,10,2003,Usa,Vintage Cars,Corporate Gift Ideas Co.,150.19,391
10173,22,100.0,7,3452.68,2003-11-05,Shipped,4,11,2003,Italy,Vintage Cars,Rovelli Gifts,156.94,480
10182,21,100.0,4,3047.73,2003-11-12,Shipped,4,11,2003,Usa,Vintage Cars,Mini Gifts Distributors Ltd.,145.13,571
10193,22,100.0,8,3675.32,2003-11-21,Shipped,4,11,2003,Australia,Vintage Cars,"Australian Collectables, Ltd",167.06,447
10205,40,100.0,3,7492.4,2003-12-03,Shipped,4,12,2003,Spain,Vintage Cars,Euro Shopping Channel,187.31,180
10214,50,100.0,1,9534.5,2004-01-26,Shipped,1,1,2004,Spain,Vintage Cars,"Corrida Auto Replicas, Ltd",190.69,241
10227,29,100.0,4,5579.02,2004-03-02,Shipped,1,3,2004,France,Vintage Cars,"Saveley & Henriot, Co.",192.38000000000002,502
10244,43,100.0,8,5950.34,2004-04-29,Shipped,2,4,2004,Spain,Vintage Cars,Euro Shopping Channel,138.38,301
10255,24,100.0,1,3726.0,2004-06-04,Shipped,2,6,2004,France,Vintage Cars,Mini Caravy,155.25,61
10280,22,100.0,10,4455.0,2004-08-17,Shipped,3,8,2004,Italy,Vintage Cars,Amica Models & Co.,202.5,551
10289,43,100.0,3,8272.34,2004-09-03,Shipped,3,9,2004,Norway,Vintage Cars,Herkku Gifts,192.38,150
10304,20,100.0,14,3577.6,2004-10-11,Shipped,4,10,2004,France,Vintage Cars,Auto Assoc. & Cie.,178.88,594
10312,25,100.0,11,3881.25,2004-10-21,Shipped,4,10,2004,Usa,Vintage Cars,Mini Gifts Distributors Ltd.,155.25,601
10322,36,100.0,2,5797.44,2004-11-04,Shipped,4,11,2004,Usa,Vintage Cars,Online Diecast Creations Co.,161.04,512
10332,24,52.67,1,1264.08,2004-11-17,Shipped,4,11,2004,Uk,Vintage Cars,"Av Stores, Co.",52.669999999999995,621
10347,21,100.0,6,4815.3,2004-11-29,Shipped,4,11,2004,Australia,Vintage Cars,"Australian Collectors, Co.",229.3,418
10356,30,100.0,1,4462.2,2004-12-09,Shipped,4,12,2004,France,Vintage Cars,Lyon Souveniers,148.73999999999998,301
10367,32,94.79,7,3033.28,2005-01-12,Resolved,1,1,2005,Usa,Vintage Cars,Toys4Grownups.Com,94.79,469
10380,21,47.18,8,990.78,2005-02-16,Shipped,1,2,2005,Spain,Vintage Cars,Euro Shopping Channel,47.18,438
10390,26,78.11,7,2030.86,2005-03-04,Shipped,1,3,2005,Usa,Vintage Cars,Mini Gifts Distributors Ltd.,78.11,603
10421,35,100.0,1,5433.75,2005-05-29,In Process,2,5,2005,Usa,Vintage Cars,Mini Gifts Distributors Ltd.,155.25,75
10109,26,100.0,1,3157.44,2003-03-10,Shipped,1,3,2003,Usa,Classic Cars,Motor Mint Distributors Inc.,121.44,212
10123,46,100.0,3,5161.2,2003-05-20,Shipped,2,5,2003,France,Classic Cars,Atelier Graphique,112.2,156
10137,37,100.0,3,4346.76,2003-07-10,Shipped,3,7,2003,France,Classic Cars,Reims Collectables,117.48,138
10148,27,100.0,10,3528.36,2003-09-11,Shipped,3,9,2003,Australia,Classic Cars,"Anna'S Decorations, Ltd",130.68,430
10161,23,100.0,9,3187.8,2003-10-17,Shipped,4,10,2003,Denmark,Classic Cars,Heintze Collectables,138.6,358
10172,39,100.0,7,6023.16,2003-11-05,Shipped,4,11,2003,Usa,Classic Cars,Gift Depot Inc.,154.44,263
10181,27,100.0,3,3884.76,2003-11-12,Shipped,4,11,2003,Norway,Classic Cars,Herkku Gifts,143.88,522
10192,38,100.0,8,4965.84,2003-11-20,Shipped,4,11,2003,Usa,Classic Cars,Online Diecast Creations Co.,130.68,585
10204,27,100.0,14,4169.88,2003-12-02,Shipped,4,12,2003,Usa,Classic Cars,Muscle Machine Inc,154.44,619
10212,40,100.0,7,4910.4,2004-01-16,Shipped,1,1,2004,Spain,Classic Cars,Euro Shopping Channel,122.75999999999999,612
10226,24,100.0,5,3231.36,2004-02-26,Shipped,1,2,2004,Usa,Classic Cars,Collectable Mini Designs Co.,134.64000000000001,237
10241,44,100.0,12,6853.44,2004-04-13,Shipped,2,4,2004,France,Classic Cars,Mini Caravy,155.76,382
10253,37,100.0,2,5177.04,2004-06-01,Cancelled,2,6,2004,Uk,Classic Cars,"Uk Collectables, Ltd.",139.92,429
10266,20,100.0,3,2824.8,2004-07-06,Shipped,3,7,2004,Italy,Classic Cars,L'Ordine Souveniers,141.24,495
